company_name,group_name,size,corp_type,db_source,source_description
델리퀸,,중견기업,일반 사기업,MME_DB,중견기업정보마당 확인서 발급 기업 (2026-03-24 기준 유효)
도드람푸드,,중견기업,일반 사기업,MME_DB,중견기업정보마당 확인서 발급 기업 (2026-03-24 기준 유효)
도루코,,중견기업,일반 사기업,MME_DB,중견기업정보마당 확인서 발급 기업 (2026-03-24 기준 유효)
도미노코리아,,중견기업,일반 사기업,MME_DB,중견기업정보마당 확인서 발급 기업 (2026-03-24 기준 유효)
도스트11,,중견기업,일반 사기업,MME_DB,중견기업정보마당 확인서 발급 기업 (2026-03-24 기준 유효)
도양기업,,중견기업,일반 사기업,MME_DB,중견기업정보마당 확인서 발급 기업 (2026-03-24 기준 유효)
도요엔지니어링코리아,,중견기업,일반 사기업,MME_DB,중견기업정보마당 확인서 발급 기업 (2026-03-24 기준 유효)
도요잉크코리아,,중견기업,일반 사기업,MME_DB,중견기업정보마당 확인서 발급 기업 (2026-03-24 기준 유효)
도우인시스,,중견기업,일반 사기업,MME_DB,중견기업정보마당 확인서 발급 기업 (2026-03-24 기준 유효)
도원이엔씨,,중견기업,일반 사기업,MME_DB,중견기업정보마당 확인서 발급 기업 (2026-03-24 기준 유효)
도이치모터스,,중견기업,일반 사기업,MME_DB,중견기업정보마당 확인서 발급 기업 (2026-03-24 기준 유효)
도이치아우토,,중견기업,일반 사기업,MME_DB,중견기업정보마당 확인서 발급 기업 (2026-03-24 기준 유효)
도일코리아,,중견기업,일반 사기업,MME_DB,중견기업정보마당 확인서 발급 기업 (2026-03-24 기준 유효)
도화엔지니어링,,중견기업,일반 사기업,MME_DB,중견기업정보마당 확인서 발급 기업 (2026-03-24 기준 유효)
동경,,중견기업,일반 사기업,MME_DB,중견기업정보마당 확인서 발급 기업 (2026-03-24 기준 유효)
동광건설,,중견기업,일반 사기업,MME_DB,중견기업정보마당 확인서 발급 기업 (2026-03-24 기준 유효)
동광제약,,중견기업,일반 사기업,MME_DB,중견기업정보마당 확인서 발급 기업 (2026-03-24 기준 유효)
동구바이오제약,,중견기업,일반 사기업,MME_DB,중견기업정보마당 확인서 발급 기업 (2026-03-24 기준 유효)
동국S&C,,중견기업,일반 사기업,MME_DB,중견기업정보마당 확인서 발급 기업 (2026-03-24 기준 유효)
동국산업,,중견기업,일반 사기업,MME_DB,중견기업정보마당 확인서 발급 기업 (2026-03-24 기준 유효)
동국생명과학,,중견기업,일반 사기업,MME_DB,중견기업정보마당 확인서 발급 기업 (2026-03-24 기준 유효)
동국시스템즈,,중견기업,일반 사기업,MME_DB,중견기업정보마당 확인서 발급 기업 (2026-03-24 기준 유효)
동국알앤에스,,중견기업,일반 사기업,MME_DB,중견기업정보마당 확인서 발급 기업 (2026-03-24 기준 유효)
동국제약,,중견기업,일반 사기업,MME_DB,중견기업정보마당 확인서 발급 기업 (2026-03-24 기준 유효)
동남,,중견기업,일반 사기업,MME_DB,중견기업정보마당 확인서 발급 기업 (2026-03-24 기준 유효)
동남합성,,중견기업,일반 사기업,MME_DB,중견기업정보마당 확인서 발급 기업 (2026-03-24 기준 유효)
동림석유산업,,중견기업,일반 사기업,MME_DB,중견기업정보마당 확인서 발급 기업 (2026-03-24 기준 유효)
동명기술공단종합건축사사무소,,중견기업,일반 사기업,MME_DB,중견기업정보마당 확인서 발급 기업 (2026-03-24 기준 유효)
동명스틸,,중견기업,일반 사기업,MME_DB,중견기업정보마당 확인서 발급 기업 (2026-03-24 기준 유효)
동명테크,,중견기업,일반 사기업,MME_DB,중견기업정보마당 확인서 발급 기업 (2026-03-24 기준 유효)
동문건설,,중견기업,일반 사기업,MME_DB,중견기업정보마당 확인서 발급 기업 (2026-03-24 기준 유효)
동방,,중견기업,일반 사기업,MME_DB,중견기업정보마당 확인서 발급 기업 (2026-03-24 기준 유효)
동방노보펌,,중견기업,일반 사기업,MME_DB,중견기업정보마당 확인서 발급 기업 (2026-03-24 기준 유효)
동방물류센터,,중견기업,일반 사기업,MME_DB,중견기업정보마당 확인서 발급 기업 (2026-03-24 기준 유효)
동방선기,,중견기업,일반 사기업,MME_DB,중견기업정보마당 확인서 발급 기업 (2026-03-24 기준 유효)
동방아그로,,중견기업,일반 사기업,MME_DB,중견기업정보마당 확인서 발급 기업 (2026-03-24 기준 유효)
동방엠에스,,중견기업,일반 사기업,MME_DB,중견기업정보마당 확인서 발급 기업 (2026-03-24 기준 유효)
동방푸드마스타,,중견기업,일반 사기업,MME_DB,중견기업정보마당 확인서 발급 기업 (2026-03-24 기준 유효)
동보,,중견기업,일반 사기업,MME_DB,중견기업정보마당 확인서 발급 기업 (2026-03-24 기준 유효)
동부건설,,중견기업,일반 사기업,MME_DB,중견기업정보마당 확인서 발급 기업 (2026-03-24 기준 유효)
동부엔지니어링,,중견기업,일반 사기업,MME_DB,중견기업정보마당 확인서 발급 기업 (2026-03-24 기준 유효)
동부자산관리,,중견기업,일반 사기업,MME_DB,중견기업정보마당 확인서 발급 기업 (2026-03-24 기준 유효)
동서,,중견기업,일반 사기업,MME_DB,중견기업정보마당 확인서 발급 기업 (2026-03-24 기준 유효)
동서기공,,중견기업,일반 사기업,MME_DB,중견기업정보마당 확인서 발급 기업 (2026-03-24 기준 유효)
동서유지,,중견기업,일반 사기업,MME_DB,중견기업정보마당 확인서 발급 기업 (2026-03-24 기준 유효)
동서콘솔,,중견기업,일반 사기업,MME_DB,중견기업정보마당 확인서 발급 기업 (2026-03-24 기준 유효)
동성금속,,중견기업,일반 사기업,MME_DB,중견기업정보마당 확인서 발급 기업 (2026-03-24 기준 유효)
동성모터스,,중견기업,일반 사기업,MME_DB,중견기업정보마당 확인서 발급 기업 (2026-03-24 기준 유효)
동성제약,,중견기업,일반 사기업,MME_DB,중견기업정보마당 확인서 발급 기업 (2026-03-24 기준 유효)
동성중공업,,중견기업,일반 사기업,MME_DB,중견기업정보마당 확인서 발급 기업 (2026-03-24 기준 유효)
동성케미컬,,중견기업,일반 사기업,MME_DB,중견기업정보마당 확인서 발급 기업 (2026-03-24 기준 유효)
동성화인텍,,중견기업,일반 사기업,MME_DB,중견기업정보마당 확인서 발급 기업 (2026-03-24 기준 유효)
동시테크,,중견기업,일반 사기업,MME_DB,중견기업정보마당 확인서 발급 기업 (2026-03-24 기준 유효)
동신툴피아,,중견기업,일반 사기업,MME_DB,중견기업정보마당 확인서 발급 기업 (2026-03-24 기준 유효)
동신포리마,,중견기업,일반 사기업,MME_DB,중견기업정보마당 확인서 발급 기업 (2026-03-24 기준 유효)
동아,,중견기업,일반 사기업,MME_DB,중견기업정보마당 확인서 발급 기업 (2026-03-24 기준 유효)
동아공업,,중견기업,일반 사기업,MME_DB,중견기업정보마당 확인서 발급 기업 (2026-03-24 기준 유효)
동아닷컴,,중견기업,일반 사기업,MME_DB,중견기업정보마당 확인서 발급 기업 (2026-03-24 기준 유효)
동아사이언스,,중견기업,일반 사기업,MME_DB,중견기업정보마당 확인서 발급 기업 (2026-03-24 기준 유효)
동아쏘시오홀딩스,,중견기업,일반 사기업,MME_DB,중견기업정보마당 확인서 발급 기업 (2026-03-24 기준 유효)
동아에스티,,중견기업,일반 사기업,MME_DB,중견기업정보마당 확인서 발급 기업 (2026-03-24 기준 유효)
동아에코팩,,중견기업,일반 사기업,MME_DB,중견기업정보마당 확인서 발급 기업 (2026-03-24 기준 유효)
동아엘텍,,중견기업,일반 사기업,MME_DB,중견기업정보마당 확인서 발급 기업 (2026-03-24 기준 유효)
동아엠텍,,중견기업,일반 사기업,MME_DB,중견기업정보마당 확인서 발급 기업 (2026-03-24 기준 유효)
동아일보사,,중견기업,일반 사기업,MME_DB,중견기업정보마당 확인서 발급 기업 (2026-03-24 기준 유효)
동아제약,,중견기업,일반 사기업,MME_DB,중견기업정보마당 확인서 발급 기업 (2026-03-24 기준 유효)
동아지질,,중견기업,일반 사기업,MME_DB,중견기업정보마당 확인서 발급 기업 (2026-03-24 기준 유효)
동아참메드,,중견기업,일반 사기업,MME_DB,중견기업정보마당 확인서 발급 기업 (2026-03-24 기준 유효)
동아출판,,중견기업,일반 사기업,MME_DB,중견기업정보마당 확인서 발급 기업 (2026-03-24 기준 유효)
동아퓨얼셀,,중견기업,일반 사기업,MME_DB,중견기업정보마당 확인서 발급 기업 (2026-03-24 기준 유효)
동아화성,,중견기업,일반 사기업,MME_DB,중견기업정보마당 확인서 발급 기업 (2026-03-24 기준 유효)
동양,,중견기업,일반 사기업,MME_DB,중견기업정보마당 확인서 발급 기업 (2026-03-24 기준 유효)
동양산업,,중견기업,일반 사기업,MME_DB,중견기업정보마당 확인서 발급 기업 (2026-03-24 기준 유효)
동양알디,,중견기업,일반 사기업,MME_DB,중견기업정보마당 확인서 발급 기업 (2026-03-24 기준 유효)
동양에스텍,,중견기업,일반 사기업,MME_DB,중견기업정보마당 확인서 발급 기업 (2026-03-24 기준 유효)
동양이엔씨,,중견기업,일반 사기업,MME_DB,중견기업정보마당 확인서 발급 기업 (2026-03-24 기준 유효)
동양이엔피,,중견기업,일반 사기업,MME_DB,중견기업정보마당 확인서 발급 기업 (2026-03-24 기준 유효)
동양이엠에스,,중견기업,일반 사기업,MME_DB,중견기업정보마당 확인서 발급 기업 (2026-03-24 기준 유효)
동양철관,,중견기업,일반 사기업,MME_DB,중견기업정보마당 확인서 발급 기업 (2026-03-24 기준 유효)
동양테크,,중견기업,일반 사기업,MME_DB,중견기업정보마당 확인서 발급 기업 (2026-03-24 기준 유효)
동양파일,,중견기업,일반 사기업,MME_DB,중견기업정보마당 확인서 발급 기업 (2026-03-24 기준 유효)
동양피스톤,,중견기업,일반 사기업,MME_DB,중견기업정보마당 확인서 발급 기업 (2026-03-24 기준 유효)
동영해운,,중견기업,일반 사기업,MME_DB,중견기업정보마당 확인서 발급 기업 (2026-03-24 기준 유효)
동우건설,,중견기업,일반 사기업,MME_DB,중견기업정보마당 확인서 발급 기업 (2026-03-24 기준 유효)
동우바이오,,중견기업,일반 사기업,MME_DB,중견기업정보마당 확인서 발급 기업 (2026-03-24 기준 유효)
동우씨엠,,중견기업,일반 사기업,MME_DB,중견기업정보마당 확인서 발급 기업 (2026-03-24 기준 유효)
동우유니온,,중견기업,일반 사기업,MME_DB,중견기업정보마당 확인서 발급 기업 (2026-03-24 기준 유효)
동우종합건설,,중견기업,일반 사기업,MME_DB,중견기업정보마당 확인서 발급 기업 (2026-03-24 기준 유효)
동우팜투테이블,,중견기업,일반 사기업,MME_DB,중견기업정보마당 확인서 발급 기업 (2026-03-24 기준 유효)
동원건설산업,,중견기업,일반 사기업,MME_DB,중견기업정보마당 확인서 발급 기업 (2026-03-24 기준 유효)
동원글로벌터미널부산,,중견기업,일반 사기업,MME_DB,중견기업정보마당 확인서 발급 기업 (2026-03-24 기준 유효)
동원금속,,중견기업,일반 사기업,MME_DB,중견기업정보마당 확인서 발급 기업 (2026-03-24 기준 유효)
동원수산,,중견기업,일반 사기업,MME_DB,중견기업정보마당 확인서 발급 기업 (2026-03-24 기준 유효)
동원아이팜,,중견기업,일반 사기업,MME_DB,중견기업정보마당 확인서 발급 기업 (2026-03-24 기준 유효)
동원에프앤비,,중견기업,일반 사기업,MME_DB,중견기업정보마당 확인서 발급 기업 (2026-03-24 기준 유효)
동원파이프,,중견기업,일반 사기업,MME_DB,중견기업정보마당 확인서 발급 기업 (2026-03-24 기준 유효)
동원팜스,,중견기업,일반 사기업,MME_DB,중견기업정보마당 확인서 발급 기업 (2026-03-24 기준 유효)
동원페이퍼,,중견기업,일반 사기업,MME_DB,중견기업정보마당 확인서 발급 기업 (2026-03-24 기준 유효)
동원해사랑,,중견기업,일반 사기업,MME_DB,중견기업정보마당 확인서 발급 기업 (2026-03-24 기준 유효)
동원헬스케어,,중견기업,일반 사기업,MME_DB,중견기업정보마당 확인서 발급 기업 (2026-03-24 기준 유효)
동원홈푸드,,중견기업,일반 사기업,MME_DB,중견기업정보마당 확인서 발급 기업 (2026-03-24 기준 유효)
동은단조,,중견기업,일반 사기업,MME_DB,중견기업정보마당 확인서 발급 기업 (2026-03-24 기준 유효)
동은정보기술,,중견기업,일반 사기업,MME_DB,중견기업정보마당 확인서 발급 기업 (2026-03-24 기준 유효)
동인기연,,중견기업,일반 사기업,MME_DB,중견기업정보마당 확인서 발급 기업 (2026-03-24 기준 유효)
동인종합건설,,중견기업,일반 사기업,MME_DB,중견기업정보마당 확인서 발급 기업 (2026-03-24 기준 유효)
동일고무벨트,,중견기업,일반 사기업,MME_DB,중견기업정보마당 확인서 발급 기업 (2026-03-24 기준 유효)
동일기술공사,,중견기업,일반 사기업,MME_DB,중견기업정보마당 확인서 발급 기업 (2026-03-24 기준 유효)
동일디앤엠,,중견기업,일반 사기업,MME_DB,중견기업정보마당 확인서 발급 기업 (2026-03-24 기준 유효)
동일모터스,,중견기업,일반 사기업,MME_DB,중견기업정보마당 확인서 발급 기업 (2026-03-24 기준 유효)
동일산업,,중견기업,일반 사기업,MME_DB,중견기업정보마당 확인서 발급 기업 (2026-03-24 기준 유효)
동일스틸럭스,,중견기업,일반 사기업,MME_DB,중견기업정보마당 확인서 발급 기업 (2026-03-24 기준 유효)
동일씨앤이,,중견기업,일반 사기업,MME_DB,중견기업정보마당 확인서 발급 기업 (2026-03-24 기준 유효)
동일제강,,중견기업,일반 사기업,MME_DB,중견기업정보마당 확인서 발급 기업 (2026-03-24 기준 유효)
